"city_ID","planted_date","most_recent_observation","common_name","scientific_name","city","state","longitude_coordinate","latitude_coordinate","location_type","address","overhead_utility","diameter_breast_height_CM","condition","height_M","native","height_binned_M","diameter_breast_height_binned_CM","greater_metro","tree_ID","retired_date","most_recent_observation_type","zipcode","neighborhood","location_name","ward","district","percent_population"
23493,NA,"03/25/2019","Formosan koa","Acacia confusa","Honolulu","Hawaii",-157.7898851,21.29618444,"green_space",NA,"No",27.94,"good",75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
23487,NA,"03/25/2019","Formosan koa","Acacia confusa","Honolulu","Hawaii",-157.7897275,21.29604199,"green_space",NA,"No",27.94,"good",72.17848,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
23464,NA,"03/25/2019","Formosan koa","Acacia confusa","Honolulu","Hawaii",-157.7899133,21.29598389,"green_space",NA,"No",27.94,"good",62.33596,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26372,NA,"05/30/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.846823,21.29013973,"green_space","1441 Kapiolani Boulevard","No",27.94,"good",85.30184,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25404,NA,"05/15/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8447014,21.2891032,"green_space",NA,"No",27.94,"good",95.14436,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25403,NA,"05/15/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8447302,21.28906071,"green_space","1377 Ala Moana Boulevard","No",27.94,"good",95.14436,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25402,NA,"05/15/2019","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8447846,21.28904072,"green_space","1377 Ala Moana Boulevard","No",27.94,"good",95.14436,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
21207,NA,"06/16/2018","Fiji fan palm","Pritchardia pacifica","Honolulu","Hawaii",-157.8090499,21.31920274,"green_space","2514 Olopua Street","No",27.94,"good",72.17848,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
20529,NA,"04/25/2018","Fiji fan palm","Pritchardia pacifica","Kailua","Hawaii",-157.7219501,21.37358367,"green_space","1043 Apokula Street","No",27.94,"good",6.56168,"introduced","4.57 to 9.14 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
647,NA,"09/02/2016","Fiji fan palm","Pritchardia pacifica","Kailua","Hawaii",-157.7389848,21.39602896,"green_space","17-37 South Kainalu Drive",NA,27.94,"good",19.68504,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
644,NA,"09/02/2016","Fiji fan palm","Pritchardia pacifica","Kailua","Hawaii",-157.7388775,21.39607142,"green_space","17-37 South Kainalu Drive",NA,27.94,"good",19.68504,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
12754,NA,"09/19/2016","Philippine fig","Ficus pseudopalma",NA,"Hawaii",-157.820902,21.298612,NA,NA,NA,27.94,"good",65.6168,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28271,NA,"08/06/2019","Fiddlewood","Citharexylum spinosum","Honolulu","Hawaii",-157.8522693,21.303479,"built_environment","788 South King Street","No",27.94,"good",88.58268,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28264,NA,"08/06/2019","Fiddlewood","Citharexylum spinosum","Honolulu","Hawaii",-157.8524624,21.30314539,"built_environment","788 South King Street","No",27.94,"good",95.14436,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28261,NA,"08/06/2019","Fiddlewood","Citharexylum spinosum","Honolulu","Hawaii",-157.85252,21.30306043,"built_environment","788 South King Street","No",27.94,"fair",68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28253,NA,"08/06/2019","Fiddlewood","Citharexylum spinosum","Honolulu","Hawaii",-157.8524584,21.3033753,"built_environment",NA,"No",27.94,"good",75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28165,NA,"07/30/2019","Fiddlewood","Citharexylum spinosum","Honolulu","Hawaii",-157.8518642,21.30374514,"built_environment","777 South Hotel Street","No",27.94,"good",104.98688,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18307,NA,"11/29/2017","Fiddlewood","Citharexylum spinosum","Kailua","Hawaii",-157.7322694,21.38392553,"green_space","748-762 Keolu Drive",NA,27.94,"good",98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18297,NA,"11/29/2017","Fiddlewood","Citharexylum spinosum","Kailua","Hawaii",-157.7320772,21.3838902,"green_space","764-768 Keolu Drive",NA,27.94,"good",65.6168,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30020,NA,"01/21/2020","Fern tree","Filicium decipiens","Kaneohe","Hawaii",-157.8337703,21.43778854,"no_info","47-690 Hui Kelu Street","No",27.94,"good",68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30010,NA,"01/21/2020","Fern tree","Filicium decipiens","Kaneohe","Hawaii",-157.8316594,21.43818426,"no_info","47-748 Hui Kelu Street","No",27.94,"good",118.11024,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30009,NA,"01/21/2020","Fern tree","Filicium decipiens","Kaneohe","Hawaii",-157.8315935,21.43809555,"no_info","47-756 Hui Kelu Street","No",27.94,"good",118.11024,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30002,NA,"01/21/2020","Fern tree","Filicium decipiens","Kaneohe","Hawaii",-157.8317167,21.43691843,"no_info","47-478 Hui Kelu Street","No",27.94,"good",118.11024,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29312,NA,"10/29/2019","Fern tree","Filicium decipiens","Kaneohe","Hawaii",-157.7851668,21.39966036,"green_space","45-127 Namoku Street","Yes",27.94,"good",85.30184,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29178,NA,"10/16/2019","Fern tree","Filicium decipiens","Honolulu","Hawaii",-157.7986269,21.28127682,"built_environment","1122 Koko Head Avenue","No",27.94,"good",78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29108,NA,"10/15/2019","Fern tree","Filicium decipiens","Kaneohe","Hawaii",-157.8134228,21.42117391,"green_space","46-101 Nahewai Place","No",27.94,"good",82.021,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
19274,NA,"02/07/2018","Fern tree","Filicium decipiens","Kailua","Hawaii",-157.7375113,21.37485509,"green_space","1221 Akumu Street","No",27.94,"good",65.6168,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
19098,NA,"01/24/2018","Fern tree","Filicium decipiens","Kailua","Hawaii",-157.736024,21.38003628,"green_space","1353 Kahili Street","Yes",27.94,"good",68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
19086,NA,"01/24/2018","Fern tree","Filicium decipiens","Kailua","Hawaii",-157.7362488,21.37867705,"green_space","1395-1409 Kahili Street","No",27.94,"good",65.6168,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18874,NA,"01/10/2018","Fern tree","Filicium decipiens","Kailua","Hawaii",-157.7270957,21.38645177,"green_space","562 Iana Street","No",27.94,"good",82.021,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18587,NA,"12/13/2017","Fern tree","Filicium decipiens","Kailua","Hawaii",-157.7288827,21.38532627,"green_space","621 Pamaele Street","No",27.94,"good",98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
18281,NA,"11/29/2017","Fern tree","Filicium decipiens","Kailua","Hawaii",-157.7351188,21.38596535,"green_space","634 Papalani Street","Yes",27.94,"poor",32.8084,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
17772,NA,"10/11/2017","Fern tree","Filicium decipiens","Kailua","Hawaii",-157.7358602,21.36293731,"green_space","1807 Kanapuu Drive",NA,27.94,"good",78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
16415,NA,"05/17/2017","Fern tree","Filicium decipiens","Kailua","Hawaii",-157.7443372,21.40727974,"green_space","143-155 Palapu Street",NA,27.94,"good",82.021,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15836,NA,"03/15/2017","Fern tree","Filicium decipiens","Kailua","Hawaii",-157.7458861,21.39437258,"built_environment","65-87 Kainehe Street","No",27.94,"good",101.70604,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15828,NA,"03/15/2017","Fern tree","Filicium decipiens","Kailua","Hawaii",-157.7460055,21.39454365,"built_environment","65-87 Kainehe Street","No",27.94,"good",98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15763,NA,"02/16/2017","Fern tree","Filicium decipiens","Kailua","Hawaii",-157.7491383,21.40865442,"green_space","367-369 Kaimake Loop",NA,27.94,"good",68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26118,NA,"05/21/2019","False wiliwili","Adenanthera pavonina","Kaneohe","Hawaii",-157.8004275,21.39053635,"green_space","45-620 Nawahine Loop","Yes",27.94,"good",75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26347,NA,"05/30/2019","False olive","Cassine orientalis","Honolulu","Hawaii",-157.8498526,21.29009599,"green_space","45 Ala Moana Park Drive","No",27.94,"good",65.6168,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
26128,NA,"05/21/2019","False olive","Cassine orientalis","Kaneohe","Hawaii",-157.8009805,21.38970469,"green_space","45-519 Haamaile Place","No",27.94,"good",59.05512,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24824,NA,"05/07/2019","False olive","Cassine orientalis","Honolulu","Hawaii",-157.8535614,21.29075827,"green_space","79 Ala Moana Park Drive","No",27.94,"good",75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24822,NA,"05/07/2019","False olive","Cassine orientalis","Honolulu","Hawaii",-157.853658,21.290812,"green_space","79 Ala Moana Park Drive","No",27.94,"good",78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24816,NA,"05/07/2019","False olive","Cassine orientalis","Honolulu","Hawaii",-157.8537934,21.29087697,"green_space","79 Ala Moana Park Drive","No",27.94,"good",72.17848,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24812,NA,"05/07/2019","False olive","Cassine orientalis","Honolulu","Hawaii",-157.8540777,21.29102442,"green_space","79 Ala Moana Park Drive","No",27.94,"good",68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24460,NA,"04/23/2019","False olive","Cassine orientalis","Kaneohe","Hawaii",-157.8176998,21.40991214,"green_space","45-441 Hiipoi Street","No",27.94,"good",45.93176,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
24457,NA,"04/23/2019","False olive","Cassine orientalis","Kaneohe","Hawaii",-157.8175221,21.41005426,"green_space","45-439 Hiipoi Street","No",27.94,"good",62.33596,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
23161,NA,"03/14/2019","False olive","Cassine orientalis","Honolulu","Hawaii",-157.7977205,21.28958679,"green_space","1537 10th Avenue","No",27.94,"good",39.37008,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
23160,NA,"03/14/2019","False olive","Cassine orientalis","Honolulu","Hawaii",-157.7976407,21.289698,"green_space","1537 10th Avenue","No",27.94,"good",42.65092,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
23159,NA,"03/14/2019","False olive","Cassine orientalis","Honolulu","Hawaii",-157.7975488,21.28986169,"green_space","3503 Pakui Street","No",27.94,"good",52.49344,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
21985,NA,"09/08/2018","False olive","Cassine orientalis","Honolulu","Hawaii",-157.8033729,21.31792275,"green_space","3226 Pakanu Street","Yes",27.94,"good",78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15855,NA,"03/15/2017","False olive","Cassine orientalis","Kailua","Hawaii",-157.7418709,21.39764225,"built_environment","101-113 Maluniu Avenue",NA,27.94,"good",78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15835,NA,"03/15/2017","False olive","Cassine orientalis","Kailua","Hawaii",-157.7413411,21.39668254,"built_environment","23-25 Maluniu Avenue",NA,27.94,"good",NA,"introduced",NA,"15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
25651,NA,"05/22/2019","False kamani","Terminalia catappa","Honolulu","Hawaii",-157.8584531,21.29113876,NA,"59 Ahui Street",NA,27.94,"good",78.74016,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
16801,NA,"06/28/2017","Eucalyptus","Eucalyptus","Kailua","Hawaii",-157.7637703,21.35909015,"green_space","1201 Kelewina Street","No",27.94,"good",82.021,"no_info","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
12419,NA,"09/19/2016","Dragon tree","Dracaena draco",NA,"Hawaii",-157.820174,21.299107,"built_environment",NA,NA,27.94,"good",88.58268,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
20699,NA,"05/19/2018","Cypress","Cupressus","Honolulu","Hawaii",-157.8050582,21.32926216,"green_space","3754 Kumulani Place",NA,27.94,NA,29.52756,"no_info","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
20319,NA,"04/11/2018","Cypress","Cupressus","Kailua","Hawaii",-157.725917,21.379503,"green_space","1109-1113 Kupau Street","No",27.94,"good",101.70604,"no_info","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
17523,NA,"09/13/2017","Crown flower","Calotropis gigantea","Kailua","Hawaii",-157.7145762,21.3902239,"green_space","1048-1056 Mokulua Drive","Yes",27.94,"poor",26.24672,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30252,NA,"02/04/2020","Myrtle crape","Lagerstroemia indica","Kaneohe","Hawaii",-157.8387769,21.43505783,"green_space","47-477 Hui Kelu Street","No",27.94,"fair",82.021,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30151,NA,"01/28/2020","Myrtle crape","Lagerstroemia indica","Kaneohe","Hawaii",-157.83901,21.43289889,"green_space","47-100 Kopili Place","No",27.94,"good",98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29928,NA,"01/14/2020","Myrtle crape","Lagerstroemia indica","Kaneohe","Hawaii",-157.8270349,21.43788059,"no_info","47-380 Hua Iwa","No",27.94,"fair",68.89764,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29913,NA,"01/14/2020","Myrtle crape","Lagerstroemia indica","Ahuimanu","Hawaii",-157.8254959,21.43908805,"no_info","47-345 Hui Iwa","No",27.94,"fair",55.77428,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28100,NA,"07/30/2019","Myrtle crape","Lagerstroemia indica","Kaneohe","Hawaii",-157.7963036,21.42394672,"no_info","46-133 Lilipuna Road","Yes",27.94,"good",75.45932,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28093,NA,"07/30/2019","Myrtle crape","Lagerstroemia indica","Kaneohe","Hawaii",-157.7974563,21.42321388,"green_space","46-154 Lilipuna Road","Yes",27.94,"good",72.17848,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28092,NA,"07/30/2019","Myrtle crape","Lagerstroemia indica","Kaneohe","Hawaii",-157.7983984,21.42295733,"green_space","46-170 Lilipuna Road","Yes",27.94,"good",91.86352,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
16522,NA,"05/31/2017","Myrtle crape","Lagerstroemia indica",NA,"Hawaii",-157.7654595,21.36803251,"green_space","1056 Maunawili Loop","No",27.94,"poor",49.2126,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
15444,NA,"02/01/2017","Cook pine","Araucaria columnaris","Kailua","Hawaii",-157.7519265,21.41095426,"green_space","1027 Kainui Drive",NA,27.94,"good",180.4462,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30691,NA,"03/03/2020","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.8106101,21.40678797,NA,NA,"No",27.94,"good",91.86352,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30658,NA,"03/03/2020","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.8115802,21.40757615,NA,"Ala Koolau","No",27.94,"good",114.8294,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30583,NA,"02/25/2020","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.8117269,21.40810081,"green_space","45-720 Keaahala Road","No",27.94,"good",85.30184,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30563,NA,"02/25/2020","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.8116864,21.40805795,"green_space","45-720 Keaahala Road","No",27.94,"good",55.77428,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
30438,NA,"02/18/2020","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.8119534,21.41028008,NA,"45-691 Keaahala Road","No",27.94,"fair",29.52756,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29541,NA,"11/20/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.7906898,21.2943971,"green_space","1980 Wilhelmina Rise","Yes",27.94,"good",114.8294,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
29322,NA,"10/29/2019","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.7856606,21.403145,"green_space","45-211 Hikiwale Street","No",27.94,"good",98.4252,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28941,NA,"10/01/2019","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.7933103,21.409343,"green_space","45-716 Onekai Street","Yes",27.94,"good",141.07612,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28791,NA,"09/11/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.8060374,21.28226592,"green_space","3352 PÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â¥hoa Avenue","No",27.94,"good",147.6378,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28666,NA,"09/10/2019","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.7941082,21.41246313,"green_space","45-807 Nanihoku Way","No",27.94,"good",55.77428,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28537,NA,"09/03/2019","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.7990945,21.41322099,"built_environment","45-270 Waikalua Road","No",27.94,"good",118.11024,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28536,NA,"09/03/2019","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.7990898,21.41318853,"green_space","45-270 Waikalua Road","No",27.94,"good",118.11024,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28535,NA,"09/03/2019","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.7990891,21.4131673,"built_environment","45-270 Waikalua Road","No",27.94,"good",121.39108,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28534,NA,"09/03/2019","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.7990884,21.41314358,"built_environment","45-270 Waikalua Road","No",27.94,"good",154.19948,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28533,NA,"09/03/2019","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.7990723,21.41306929,"built_environment","45-270 Waikalua Road","No",27.94,"good",134.51444,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28313,NA,"08/10/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.8187993,21.30285552,NA,"2237 University Avenue",NA,27.94,"good",141.07612,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
28224,NA,"08/03/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.8187975,21.30312561,"green_space","2237 University Avenue","No",27.94,"good",200.13124,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27658,NA,"07/09/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.8568371,21.3055631,"green_space","530 South King Street","No",27.94,"good",196.8504,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27634,NA,"07/08/2019","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.7861417,21.41300573,"green_space","45-15 Waikalua Road","No",27.94,"good",118.11024,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27633,NA,"07/09/2019","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.7864525,21.41258673,"green_space","45-15 Waikalua Road","No",27.94,"good",121.39108,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27628,NA,"07/08/2019","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.7860348,21.41290386,"green_space","45-15 Waikalua Road","No",27.94,"good",85.30184,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27623,NA,"07/08/2019","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.7859892,21.4128664,"green_space","45-14 Waikalua Road","No",27.94,"good",111.54856,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27617,NA,"07/08/2019","Coconut palm","Cocos nucifera","Kaneohe","Hawaii",-157.7857277,21.41288638,"green_space","45-5 Waikalua Road","No",27.94,"good",42.65092,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27502,NA,"07/02/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.857401,21.30530946,"green_space","530 South King Street","No",27.94,"good",52.49344,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27500,NA,"07/02/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.8574895,21.30531945,"green_space","530 South King Street","No",27.94,"good",36.08924,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
27499,NA,"07/02/2019","Coconut palm","Cocos nucifera","Honolulu","Hawaii",-157.8574298,21.30529446,"green_space","530 South King Street","No",27.94,"good",59.05512,"introduced","more than 18.29 m","15.24 to 30.48 cm","Honolulu",NA,NA,NA,NA,NA,NA,NA,NA,NA
