"planted_date","retired_date","scientific_name","city","state","longitude_coordinate","latitude_coordinate","native","greater_metro","city_ID","tree_ID","most_recent_observation","most_recent_observation_type","common_name","location_type","zipcode","address","neighborhood","location_name","ward","district","overhead_utility","diameter_breast_height_CM","condition","height_M","height_binned_M","diameter_breast_height_binned_CM","percent_population"
"1/1/1983","1/1/2010",NA,"Arlington","Texas",-97.103115,32.76356333,"no_info","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2002",NA,"Cercis canadensis","Arlington","Texas",-97.11181424,32.69065377,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12918486,32.65758365,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12915615,32.65763388,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.1291836,32.65768356,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12915955,32.65774634,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12917763,32.65779559,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.1290028,32.65780693,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12896217,32.65774785,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12889292,32.65775339,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12856442,32.65774376,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12852649,32.65778139,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12848475,32.65774585,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12819407,32.6577371,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12813821,32.65775381,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.1281677,32.65780322,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12810905,32.65777839,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12807967,32.65781811,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12801408,32.65788118,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12801162,32.65792172,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12801067,32.65796102,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12800886,32.65799812,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.128076,32.65788884,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12807664,32.65796914,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12808917,32.65804195,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12801719,32.65810237,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12808088,32.65811942,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12803855,32.65813984,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12801621,32.65816688,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12807207,32.65821769,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12800752,32.65820678,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12803432,32.65826102,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12799478,32.65825779,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12801298,32.65830994,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12795329,32.65832113,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12793002,32.65835634,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12791235,32.65838527,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12787316,32.65845624,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12799376,32.65838134,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.1279339,32.65843835,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Quercus virginiana","Arlington","Texas",-97.12791082,32.65851037,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12783248,32.65851914,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Quercus virginiana","Arlington","Texas",-97.12786679,32.65855704,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12781458,32.65855511,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12783757,32.65861376,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12779614,32.65859065,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12783399,32.65866005,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12780141,32.65868899,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12779798,32.65872742,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Juniperus virginiana","Arlington","Texas",-97.12779695,32.65877194,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12792286,32.65877855,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Quercus virginiana","Arlington","Texas",-97.12792439,32.65862162,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.1280501,32.6586255,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12823886,32.65857097,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008","5/21/2020","Ulmus crassifolia","Arlington","Texas",-97.12825736,32.65841607,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12825015,32.65828591,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12830496,32.65825908,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12830481,32.65814904,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.1282715,32.65812016,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12830784,32.65808327,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12831273,32.65797452,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12827359,32.65794522,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12831347,32.65790575,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12899268,32.65792242,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12901715,32.65795295,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12899278,32.65798309,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12898805,32.65809591,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12901362,32.65812577,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12898475,32.65816033,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12899602,32.65831365,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12915532,32.65831067,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008",NA,"Ulmus crassifolia","Arlington","Texas",-97.12914559,32.65826215,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008","1/1/2012","Acer barbatum","Arlington","Texas",-97.12875505,32.65869543,"no_info","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9/1/2008","1/1/2012","Acer barbatum","Arlington","Texas",-97.12872659,32.65862236,"no_info","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2002",NA,"Taxodium distichum","Arlington","Texas",-97.11278439,32.68874315,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2002",NA,"Taxodium distichum","Arlington","Texas",-97.1128924,32.68876096,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2002",NA,"Taxodium distichum","Arlington","Texas",-97.1129924,32.68875262,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2002",NA,"Taxodium distichum","Arlington","Texas",-97.11308073,32.68877762,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.11306,32.690675,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.11301167,32.69067,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.112945,32.69067333,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.112895,32.69066167,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.11283833,32.69064667,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.11271167,32.69065833,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.112655,32.69066667,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.11261167,32.69067167,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.11256333,32.69064333,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.11241667,32.69068833,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.11234,32.690635,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.11230667,32.69063667,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.11226667,32.69065167,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.112225,32.690685,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.11216333,32.69064667,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/2000","12/1/2014","Lagerstroemia indica","Arlington","Texas",-97.11210167,32.69062333,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/1985","6/1/2013","Fraxinus pennsylvanica","Arlington","Texas",-97.10720667,32.70004667,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.1070778,32.69991493,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus shumardii","Arlington","Texas",-97.10704037,32.69977025,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/1994","12/1/2016","Quercus shumardii","Arlington","Texas",-97.107215,32.69963667,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus shumardii","Arlington","Texas",-97.1072624,32.69944762,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/1980",NA,"Quercus shumardii","Arlington","Texas",-97.10748516,32.69894841,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/1982",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.10760407,32.69862429,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/1982",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.10795465,32.69894362,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/1982",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.1079074,32.69871929,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1/1/1982",NA,"Fraxinus pennsylvanica","Arlington","Texas",-97.10793573,32.69856096,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus shumardii","Arlington","Texas",-97.1078024,32.69823596,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Lagerstroemia indica","Arlington","Texas",-97.10778573,32.69819429,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Lagerstroemia indica","Arlington","Texas",-97.10770073,32.69816929,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus virginiana","Arlington","Texas",-97.10774907,32.69802596,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus virginiana","Arlington","Texas",-97.1078819,32.69807922,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus shumardii","Arlington","Texas",-97.10795407,32.69823596,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus virginiana","Arlington","Texas",-97.10815424,32.69856313,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus virginiana","Arlington","Texas",-97.10829325,32.69868889,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus virginiana","Arlington","Texas",-97.10852073,32.69894096,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus virginiana","Arlington","Texas",-97.10865675,32.69902735,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus virginiana","Arlington","Texas",-97.10899749,32.69918377,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus virginiana","Arlington","Texas",-97.10913573,32.69920429,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus virginiana","Arlington","Texas",-97.1093274,32.69927262,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus virginiana","Arlington","Texas",-97.1094574,32.69927929,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus virginiana","Arlington","Texas",-97.10962073,32.69928929,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Quercus virginiana","Arlington","Texas",-97.10984573,32.69928429,"naturally_occurring","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,"Acacia auriculiformis","Arlington","Texas",-97.11012073,32.69973429,"introduced","Arlington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
